timestamp,test-class,test-method,time,description,result
2021-08-09 14:25:39.256,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10321,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-08-09 14:25:48.689,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9211,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-08-09 14:25:58.178,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9270,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",OK
2021-08-09 14:26:03.654,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5217,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-08-09 14:26:09.221,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5347,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-08-09 14:26:14.982,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5543,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-08-09 14:26:20.654,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5463,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 14:26:26.105,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5226,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 14:26:31.676,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5350,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 14:26:37.356,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5441,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-08-09 14:26:46.993,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1673,"[1] recordIndex=0, author=Alicia, moment=2021/08/08 14:41, text=Corrijo, prefiero Python, info=null",OK
2021-08-09 14:26:48.886,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1676,"[2] recordIndex=1, author=Jesús, moment=2021/08/08 13:10, text=Mirad esta metodología, parece muy agile, info=https://www.scrum.org/",OK
2021-08-09 14:26:51.64,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2559,"listNegative()",OK
2021-08-09 14:27:02.995,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3332,"[1] recordIndex=0, author=David, text=a, info=null",OK
2021-08-09 14:27:07.43,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4187,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",OK
2021-08-09 14:27:11.85,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4208,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",OK
2021-08-09 14:27:13.836,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1776,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-08-09 14:27:15.849,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1790,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-08-09 14:27:17.842,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1786,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-08-09 14:27:19.868,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1818,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-08-09 14:27:21.912,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1840,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-08-09 14:27:23.996,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1868,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-08-09 14:27:34.877,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3132,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2023/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-08-09 14:27:36.067,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,981,"[2] index=1, title=Create PlanService, executionStart=2021/02/13 19:39, executionEnd=2022/06/14 19:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Expected value 'Create PlanService' in attribute 0 of record 1, but found 'Create TaskView'
2021-08-09 14:27:37.264,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,988,"[3] index=2, title=Create PlanRepository, executionStart=2021/02/13 19:39, executionEnd=2022/02/14 19:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Expected value 'Create PlanRepository' in attribute 0 of record 2, but found 'Create PlanService'
2021-08-09 14:27:38.519,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1060,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-08-09 14:27:41.151,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2437,"listNegative()",OK
2021-08-09 14:27:49.475,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,595,"[1] index=29, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2023/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-08-09 14:27:49.89,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,214,"showNegative()",OK
2021-08-09 14:28:03.928,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6194,"[1] recordIndex=0, password=manag3r, confirmation=manag3r, name=John, surname=García, email=john@us.es",OK
2021-08-09 14:28:10.374,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6241,"[2] recordIndex=1, password=manag3r, confirmation=manag3r, name=Manuel Ramón, surname=Benítez López, email=juan@engineer.com",OK
2021-08-09 14:28:14.908,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4315,"[1] recordIndex=0, password=null, confirmation=null, name=null, surname=null, email=null",OK
2021-08-09 14:28:19.493,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4379,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-08-09 14:28:33.621,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,6344,"managerAccountCreatePositive()",OK
2021-08-09 14:28:34.058,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,232,"managerAccountCreateNegative()",OK
2021-08-09 14:28:46.446,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4604,"[1] index=0, id=44, word=sex",OK
2021-08-09 14:28:51.24,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4589,"[2] index=1, id=45, word=sexo",OK
2021-08-09 14:28:55.997,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4538,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 14:28:56.465,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,233,"[1] index=0, id=44, word=sex",OK
2021-08-09 14:28:56.925,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,221,"[2] index=1, id=45, word=sexo",OK
2021-08-09 14:28:57.343,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,221,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 14:29:11.48,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6456,"[1] recordIndex=0, threshold=0.0",OK
2021-08-09 14:29:18.163,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6442,"[2] recordIndex=0, threshold=10.0",OK
2021-08-09 14:29:24.942,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6550,"[3] recordIndex=0, threshold=100.0",OK
2021-08-09 14:29:30.637,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5489,"[1] recordIndex=0, threshold=null",OK
2021-08-09 14:29:36.387,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5542,"[2] recordIndex=1, threshold=-12",OK
2021-08-09 14:29:42.268,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5656,"[3] recordIndex=2, threshold=120",OK
2021-08-09 14:30:02.072,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,11949,"[1] recordIndex=11, word=melocoton",OK
2021-08-09 14:30:14.284,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12009,"[2] recordIndex=12, word=sandia",OK
2021-08-09 14:30:26.545,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12036,"[3] recordIndex=13, word=caballo",OK
2021-08-09 14:30:31.527,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,4774,"[1] recordIndex=0, word=sex",OK
2021-08-09 14:30:36.575,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,4794,"createBlankNegative()",OK
2021-08-09 14:30:48.749,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,4356,"[1] word=sex",OK
2021-08-09 14:30:49.188,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,237,"deleteNegative()",OK
2021-08-09 14:31:01.553,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4588,"[1] index=0, threshold=10.0",OK
2021-08-09 14:31:01.978,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,219,"showNegative()",OK
2021-08-09 14:31:15.587,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5601,"[1] recordIndex=0, word=se",OK
2021-08-09 14:31:20.389,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4566,"[1] recordIndex=0, word=null",OK
2021-08-09 14:31:25.274,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4662,"[2] recordIndex=1, word=sexo",OK
2021-08-09 14:31:36.27,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3252,"[1] index=0, word=sex",OK
2021-08-09 14:31:39.769,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3290,"[2] index=1, word=sexo",OK
2021-08-09 14:31:43.23,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3247,"[3] index=10, word=millón de dolares",OK
2021-08-09 14:31:43.64,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,219,"listNegative()",OK
2021-08-09 14:31:54.687,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3233,"[1] index=0, threshold=10.0",OK
2021-08-09 14:31:57.61,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2545,"listNegative()",OK
2021-08-09 14:32:08.489,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,2898,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 14:32:11.117,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2422,"showNegative()",OK
2021-08-09 14:32:24.421,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4847,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 14:32:27.918,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3273,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",Expected value 'Entidad Plan' in attribute 0 of record 1, but found 'Vistas de la entidad Plan'
2021-08-09 14:32:31.348,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3205,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",Expected value 'Vistas de la entidad Plan' in attribute 0 of record 2, but found 'Create TaskRepository'
2021-08-09 14:32:31.761,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,217,"listNegative()",OK
2021-08-09 14:32:45.598,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5957,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-08-09 14:32:51.73,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5911,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-08-09 14:32:54.65,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2700,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-08-09 14:32:57.564,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2694,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-08-09 14:33:00.506,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2736,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-08-09 14:33:03.044,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2333,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-08-09 14:33:13.971,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,3133,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=12 tasks, nonfinishedtasks=6 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=4501.16 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=18776.0 hours.minutes, executionperioddeviation=5162.24 hours.minutes",Expected value '16 tasks' in input box 'numberOfPublicTasks', but '15 tasks' was found
2021-08-09 14:33:14.394,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,219,"showNegative()",OK
