timestamp,test-class,test-method,time,description,result
2021-06-04 01:50:43.902,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,292,"[1] index=0, id=44, word=sex",OK
2021-06-04 01:50:44.49,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,288,"[2] index=1, id=45, word=sexo",OK
2021-06-04 01:50:45.09,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,320,"[3] index=10, id=54, word=millón de dolares",OK
2021-06-04 01:51:01.053,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6621,"[1] recordIndex=0, threshold=0.0",OK
2021-06-04 01:51:07.907,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6572,"[2] recordIndex=0, threshold=10.0",OK
2021-06-04 01:51:14.784,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6579,"[3] recordIndex=0, threshold=100.0",OK
2021-06-04 01:51:20.668,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5598,"[1] recordIndex=0, threshold=null",OK
2021-06-04 01:51:26.569,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5630,"[2] recordIndex=1, threshold=-12",OK
2021-06-04 01:51:32.472,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5604,"[3] recordIndex=2, threshold=120",OK
2021-06-04 01:51:55.673,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,13081,"[1] recordIndex=11, word=melocoton",OK
2021-06-04 01:52:08.086,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12106,"[2] recordIndex=12, word=sandia",OK
2021-06-04 01:52:21.159,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12652,"[3] recordIndex=13, word=caballo",OK
2021-06-04 01:52:26.524,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,5038,"[1] recordIndex=0, word=sex",OK
2021-06-04 01:52:31.735,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,4920,"createBlankNegative()",OK
2021-06-04 01:52:47.913,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,5188,"[1] word=sex",OK
2021-06-04 01:52:48.512,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,319,"deleteNegative()",OK
2021-06-04 01:53:03.124,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4608,"[1] index=0, threshold=10.0",OK
2021-06-04 01:53:03.717,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,330,"showNegative()",OK
2021-06-04 01:53:18.727,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5627,"[1] recordIndex=0, word=se",OK
2021-06-04 01:53:23.637,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4614,"[1] recordIndex=0, word=null",OK
2021-06-04 01:53:28.583,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4668,"[2] recordIndex=1, word=sexo",OK
2021-06-04 01:53:41.311,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3276,"[1] index=0, word=sex",OK
2021-06-04 01:53:44.852,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3249,"[2] index=1, word=sexo",OK
2021-06-04 01:53:48.408,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3255,"[3] index=10, word=millón de dolares",OK
2021-06-04 01:53:48.981,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,277,"listNegative()",OK
2021-06-04 01:54:01.646,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3316,"[1] index=0, threshold=10.0",OK
2021-06-04 01:54:04.413,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2530,"listNegative()",OK
2021-06-04 01:54:16.911,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,3246,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-06-04 01:54:19.704,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2512,"showNegative()",OK
2021-06-04 01:54:33.985,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5079,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-06-04 01:54:39.19,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4908,"[2] index=1, title=Create TaskRepository, executionStart=2020/03/13 19:39, executionEnd=2020/03/14 19:39, workload=22.5, description=Create repository of task entity, link=https://github.com/task4",OK
2021-06-04 01:54:44.36,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4904,"[3] index=2, title=Create TaskView, executionStart=2020/02/13 19:39, executionEnd=2020/02/14 19:39, workload=21.3, description=Create view of task entity, link=https://github.com/task3",OK
2021-06-04 01:54:44.888,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,276,"listNegative()",OK
2021-06-04 01:55:03.093,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7879,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=120.0, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",OK
2021-06-04 01:55:11.035,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7660,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=130.0, description=Create service of task entity, link=https://github.com/task24, isPublic=false",OK
2021-06-04 01:55:19.109,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7733,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=140.0, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",OK
2021-06-04 01:55:27.16,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7640,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=150.0, description=a, link=https://github.com/task25, isPublic=false",OK
2021-06-04 01:55:35.064,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7625,"[5] index=16, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",OK
2021-06-04 01:55:40.809,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5394,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-06-04 01:55:46.714,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5582,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-06-04 01:55:52.831,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5618,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-06-04 01:55:58.691,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5490,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:56:04.464,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5494,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:56:10.325,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5577,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:56:16.473,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5838,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:56:36.281,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,10506,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-06-04 01:56:39.183,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2540,"deleteNegative()",OK
2021-06-04 01:56:53.168,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3219,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-06-04 01:56:55.947,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2530,"showNegative()",OK
2021-06-04 01:57:14.493,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9244,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.1, description=c, link=null",OK
2021-06-04 01:57:24.959,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10202,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-06-04 01:57:34.497,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9273,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-06-04 01:57:44.027,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9251,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",OK
2021-06-04 01:57:49.49,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5201,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-06-04 01:57:55.033,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5288,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-06-04 01:58:00.815,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5515,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-06-04 01:58:06.345,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5277,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:58:11.821,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5239,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:58:17.362,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5289,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:58:22.956,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5344,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:58:33.964,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1824,"[1] recordIndex=0, author=Victor Granero, moment=2021/05/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",OK
2021-06-04 01:58:35.944,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1660,"[2] recordIndex=1, author=Francisco, moment=2021/05/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",OK
2021-06-04 01:58:38.681,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2500,"listNegative()",OK
2021-06-04 01:58:52.496,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4616,"[1] recordIndex=0, author=David, text=a, info=null",OK
2021-06-04 01:58:57.709,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4957,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",OK
2021-06-04 01:59:02.876,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4911,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",OK
2021-06-04 01:59:04.897,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1750,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-06-04 01:59:06.916,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1769,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-06-04 01:59:08.943,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1773,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-06-04 01:59:11.001,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1820,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-06-04 01:59:13.08,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1799,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-06-04 01:59:15.173,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1847,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-06-04 01:59:28.074,acme.testing.administrator.taskstatics.AdministratorTaskstaticsListTest,showPositive,3818,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=11 tasks, nonfinishedtasks=7 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=1538.36 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=10224.0 hours.minutes, executionperioddeviation=2312.54 hours.minutes",OK
2021-06-04 01:59:28.619,acme.testing.administrator.taskstatics.AdministratorTaskstaticsListTest,showNegative,293,"showNegative()",OK
2021-06-04 01:59:41.0,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3189,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-06-04 01:59:44.508,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3206,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",OK
2021-06-04 01:59:48.029,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3224,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",OK
2021-06-04 01:59:49.38,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1082,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-06-04 01:59:52.126,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2514,"listNegative()",OK
2021-06-04 02:00:03.75,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1292,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",OK
2021-06-04 02:00:04.53,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,399,"showNegative()",OK
