timestamp,test-class,test-method,time,description,result
2021-06-04 01:20:15.117,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,245,"deleteNegative()",OK
2021-06-04 01:20:37.761,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4612,"[1] index=0, threshold=10.0",OK
2021-06-04 01:20:38.271,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,276,"showNegative()",OK
2021-06-04 01:21:02.16,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5535,"[1] recordIndex=0, word=se",OK
2021-06-04 01:21:07.021,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4626,"[1] recordIndex=0, word=null",OK
2021-06-04 01:21:11.939,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4679,"[2] recordIndex=1, word=sexo",OK
2021-06-04 01:21:34.888,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3317,"[1] index=0, word=sex",OK
2021-06-04 01:21:38.399,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3255,"[2] index=1, word=sexo",OK
2021-06-04 01:21:41.994,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3344,"[3] index=10, word=millón de dolares",OK
2021-06-04 01:21:42.583,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,339,"listNegative()",OK
2021-06-04 01:22:03.884,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3303,"[1] index=0, threshold=10.0",OK
2021-06-04 01:22:06.694,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2560,"listNegative()",OK
2021-06-04 01:22:27.664,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,2911,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-06-04 01:22:30.363,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2478,"showNegative()",OK
2021-06-04 01:22:54.189,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4912,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-06-04 01:22:59.368,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4944,"[2] index=1, title=Create TaskRepository, executionStart=2020/03/13 19:39, executionEnd=2020/03/14 19:39, workload=22.5, description=Create repository of task entity, link=https://github.com/task4",OK
2021-06-04 01:23:04.458,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4839,"[3] index=2, title=Create TaskView, executionStart=2020/02/13 19:39, executionEnd=2020/02/14 19:39, workload=21.3, description=Create view of task entity, link=https://github.com/task3",OK
2021-06-04 01:23:04.925,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,231,"listNegative()",OK
2021-06-04 01:23:31.679,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7726,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=120.0, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",OK
2021-06-04 01:23:39.386,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7489,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=130.0, description=Create service of task entity, link=https://github.com/task24, isPublic=false",OK
2021-06-04 01:23:47.164,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7530,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=140.0, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",OK
2021-06-04 01:23:54.886,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7440,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=150.0, description=a, link=https://github.com/task25, isPublic=false",OK
2021-06-04 01:24:02.882,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7744,"[5] index=16, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",OK
2021-06-04 01:24:08.48,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5350,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-06-04 01:24:14.358,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5611,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-06-04 01:24:20.13,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5525,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-06-04 01:24:25.759,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5394,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:24:31.386,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5393,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:24:37.131,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5523,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:24:43.314,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5927,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:25:21.208,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,20117,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-06-04 01:25:23.927,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2501,"deleteNegative()",OK
2021-06-04 01:25:46.19,acme.testing.manager.task.ManagerTaskShowTest,showPositive,2836,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-06-04 01:25:48.879,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2471,"showNegative()",OK
2021-06-04 01:26:16.438,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9215,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.1, description=c, link=null",OK
2021-06-04 01:26:27.304,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10585,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-06-04 01:26:36.82,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9242,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-06-04 01:26:46.373,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9319,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",OK
2021-06-04 01:26:52.064,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5457,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-06-04 01:26:57.607,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5310,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-06-04 01:27:03.674,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5818,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-06-04 01:27:09.208,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5298,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:27:14.771,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5329,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:27:20.232,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5227,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:27:26.118,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5636,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-06-04 01:27:46.173,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1661,"[1] recordIndex=0, author=Victor Granero, moment=2021/05/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",OK
2021-06-04 01:27:48.131,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1690,"[2] recordIndex=1, author=Francisco, moment=2021/05/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",OK
2021-06-04 01:27:50.803,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2463,"listNegative()",OK
2021-06-04 01:28:14.231,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4001,"[1] recordIndex=0, author=David, text=a, info=null",OK
2021-06-04 01:28:19.415,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4947,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",OK
2021-06-04 01:28:24.645,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4992,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",OK
2021-06-04 01:28:26.647,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1755,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-06-04 01:28:28.664,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1767,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-06-04 01:28:30.667,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1781,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-06-04 01:28:32.747,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1846,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-06-04 01:28:34.768,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1799,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-06-04 01:28:36.946,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1938,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-06-04 01:28:59.649,acme.testing.administrator.taskstatics.AdministratorTaskstaticsListTest,showPositive,3810,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=11 tasks, nonfinishedtasks=7 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=1538.36 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=10224.0 hours.minutes, executionperioddeviation=2312.54 hours.minutes",OK
2021-06-04 01:29:00.142,acme.testing.administrator.taskstatics.AdministratorTaskstaticsListTest,showNegative,256,"showNegative()",OK
2021-06-04 01:29:21.011,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3101,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-06-04 01:29:24.438,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3156,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",OK
2021-06-04 01:29:27.824,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3136,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",OK
2021-06-04 01:29:29.139,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1076,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-06-04 01:29:31.872,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2496,"listNegative()",OK
2021-06-04 01:29:51.104,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,668,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",OK
2021-06-04 01:29:51.638,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,287,"showNegative()",OK
