timestamp,test-class,test-method,time,description,result
2021-08-09 12:46:05.093,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5689,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-08-09 12:46:23.012,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,10024,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-08-09 12:46:25.756,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2523,"deleteNegative()",OK
2021-08-09 12:46:37.201,acme.testing.manager.task.ManagerTaskShowTest,showPositive,2962,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-08-09 12:46:39.979,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2550,"showNegative()",OK
2021-08-09 12:46:57.525,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9163,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.1, description=c, link=null",OK
2021-08-09 12:47:07.939,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10158,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-08-09 12:47:17.348,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9205,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-08-09 12:47:26.938,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9372,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",OK
2021-08-09 12:47:32.447,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5259,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-08-09 12:47:38.055,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5408,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-08-09 12:47:43.757,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5494,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-08-09 12:47:49.189,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5211,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 12:47:54.673,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5258,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 12:48:00.142,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5261,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 12:48:05.796,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5436,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-08-09 12:48:14.653,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1038,"[1] recordIndex=0, author=Victor Granero, moment=2021/05/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",Expected value '2021/05/25 10:00' in attribute 0 of record 0, but found '2021/08/08 14:41'
2021-08-09 12:48:15.889,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1012,"[2] recordIndex=1, author=Francisco, moment=2021/05/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",Expected value '2021/05/25 12:00' in attribute 0 of record 1, but found '2021/08/05 14:45'
2021-08-09 12:48:18.608,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2442,"listNegative()",OK
2021-08-09 12:48:30.113,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3576,"[1] recordIndex=0, author=David, text=a, info=null",Expected value 'David' in attribute 1 of record 6, but found 'Manuel'
2021-08-09 12:48:33.975,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3638,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",Expected value 'DavidDavidDavidDavidDavid' in attribute 1 of record 7, but found 'Manuel'
2021-08-09 12:48:37.746,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3560,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",Expected value 'Alfonso' in attribute 1 of record 8, but found 'Manuel'
2021-08-09 12:48:39.749,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1779,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-08-09 12:48:41.779,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1810,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-08-09 12:48:43.856,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1867,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-08-09 12:48:45.886,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1789,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-08-09 12:48:47.952,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1827,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-08-09 12:48:49.998,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1818,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-08-09 12:48:59.575,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1493,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",Expected value '2021/06/22 20:00' in attribute 2 of record 0, but found '2023/06/22 20:00'
2021-08-09 12:49:00.805,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1017,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",Expected value 'Entidad Plan' in attribute 0 of record 1, but found 'Create PlanService'
2021-08-09 12:49:02.047,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1015,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",Expected value 'Vistas de la entidad Plan' in attribute 0 of record 2, but found 'Create PlanRepository'
2021-08-09 12:49:03.233,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,973,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-08-09 12:49:05.988,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2548,"listNegative()",OK
2021-08-09 12:49:14.379,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,546,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Expected value '2021/06/14 14:39' in input box 'executionEnd', but '2021/12/14 14:39' was found
2021-08-09 12:49:44.938,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,30289,"showNegative()",Action didn't result in panic
2021-08-09 12:49:59.502,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6219,"[1] recordIndex=0, password=manag3r, confirmation=manag3r, name=John, surname=García, email=john@us.es",OK
2021-08-09 12:50:05.835,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6128,"[2] recordIndex=1, password=manag3r, confirmation=manag3r, name=Manuel Ramón, surname=Benítez López, email=juan@engineer.com",OK
2021-08-09 12:50:10.306,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4250,"[1] recordIndex=0, password=null, confirmation=null, name=null, surname=null, email=null",OK
2021-08-09 12:50:14.852,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4339,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-08-09 12:50:29.236,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,6369,"managerAccountCreatePositive()",OK
2021-08-09 12:50:29.756,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,251,"managerAccountCreateNegative()",OK
2021-08-09 12:50:42.246,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4575,"[1] index=0, id=44, word=sex",OK
2021-08-09 12:50:47.066,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4602,"[2] index=1, id=45, word=sexo",OK
2021-08-09 12:50:51.87,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4586,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 12:50:52.295,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,221,"[1] index=0, id=44, word=sex",OK
2021-08-09 12:50:52.735,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,231,"[2] index=1, id=45, word=sexo",OK
2021-08-09 12:50:53.222,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,250,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 12:51:07.531,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6410,"[1] recordIndex=0, threshold=0.0",OK
2021-08-09 12:51:14.317,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6550,"[2] recordIndex=0, threshold=10.0",OK
2021-08-09 12:51:20.971,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6446,"[3] recordIndex=0, threshold=100.0",OK
2021-08-09 12:51:26.757,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5565,"[1] recordIndex=0, threshold=null",OK
2021-08-09 12:51:32.554,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5596,"[2] recordIndex=1, threshold=-12",OK
2021-08-09 12:51:38.369,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5593,"[3] recordIndex=2, threshold=120",OK
2021-08-09 12:51:58.188,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12105,"[1] recordIndex=11, word=melocoton",OK
2021-08-09 12:52:10.471,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12064,"[2] recordIndex=12, word=sandia",OK
2021-08-09 12:52:22.643,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,11934,"[3] recordIndex=13, word=caballo",OK
2021-08-09 12:52:27.608,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,4727,"[1] recordIndex=0, word=sex",OK
2021-08-09 12:52:32.568,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,4753,"createBlankNegative()",OK
2021-08-09 12:52:44.799,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,4460,"[1] word=sex",OK
2021-08-09 12:52:45.242,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,238,"deleteNegative()",OK
2021-08-09 12:52:57.788,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4571,"[1] index=0, threshold=10.0",OK
2021-08-09 12:52:58.258,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,234,"showNegative()",OK
2021-08-09 12:53:11.92,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5597,"[1] recordIndex=0, word=se",OK
2021-08-09 12:53:16.734,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4606,"[1] recordIndex=0, word=null",OK
2021-08-09 12:53:21.641,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4685,"[2] recordIndex=1, word=sexo",OK
2021-08-09 12:53:32.608,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3231,"[1] index=0, word=sex",OK
2021-08-09 12:53:36.127,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3285,"[2] index=1, word=sexo",OK
2021-08-09 12:53:39.724,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3368,"[3] index=10, word=millón de dolares",OK
2021-08-09 12:53:40.158,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,239,"listNegative()",OK
2021-08-09 12:53:51.317,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3342,"[1] index=0, threshold=10.0",OK
2021-08-09 12:53:54.012,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2489,"listNegative()",OK
2021-08-09 12:54:04.783,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,2910,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 12:54:37.458,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,32472,"showNegative()",Action didn't result in panic
2021-08-09 12:54:50.045,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4784,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 12:54:53.504,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3224,"[2] index=1, title=Create TaskRepository, executionStart=2020/03/13 19:39, executionEnd=2020/03/14 19:39, workload=22.5, description=Create repository of task entity, link=https://github.com/task4",Expected value 'Create TaskRepository' in attribute 0 of record 1, but found 'Entidad Plan'
2021-08-09 12:54:56.937,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3217,"[3] index=2, title=Create TaskView, executionStart=2020/02/13 19:39, executionEnd=2020/02/14 19:39, workload=21.3, description=Create view of task entity, link=https://github.com/task3",Expected value 'Create TaskView' in attribute 0 of record 2, but found 'Vistas de la entidad Plan'
2021-08-09 12:54:57.368,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,219,"listNegative()",OK
2021-08-09 12:55:11.212,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5835,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-08-09 12:55:17.375,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5957,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-08-09 12:55:20.386,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2791,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-08-09 12:55:23.256,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2669,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-08-09 12:55:26.118,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2655,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-08-09 12:55:28.697,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2375,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-08-09 12:55:39.648,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,3176,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=11 tasks, nonfinishedtasks=7 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=1538.36 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=10224.0 hours.minutes, executionperioddeviation=2312.54 hours.minutes",Expected value '11 tasks' in input box 'numberOfFinishedTasks', but '12 tasks' was found
2021-08-09 12:55:40.088,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,220,"showNegative()",OK
