timestamp,test-class,test-method,time,description,result
2021-08-09 13:17:03.484,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5620,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-08-09 13:17:21.015,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,9777,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-08-09 13:17:23.64,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2433,"deleteNegative()",OK
2021-08-09 13:17:34.204,acme.testing.manager.task.ManagerTaskShowTest,showPositive,2826,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-08-09 13:17:36.921,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2514,"showNegative()",OK
2021-08-09 13:17:54.131,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9367,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.1, description=c, link=null",OK
2021-08-09 13:18:04.599,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10251,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-08-09 13:18:13.94,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9118,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-08-09 13:18:23.255,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9113,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",OK
2021-08-09 13:18:28.672,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5211,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-08-09 13:18:34.26,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5365,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-08-09 13:18:40.09,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5626,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-08-09 13:18:45.591,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5301,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 13:18:51.052,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5255,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 13:18:56.654,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5337,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-08-09 13:19:02.314,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5398,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-08-09 13:19:11.957,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1673,"[1] recordIndex=0, author=Alicia, moment=2021/08/08 14:41, text=Corrijo, prefiero Python, info=null",OK
2021-08-09 13:19:13.828,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1654,"[2] recordIndex=1, author=Jesús, moment=2021/08/08 13:10, text=Mirad esta metodología, parece muy agile, info=https://www.scrum.org/",OK
2021-08-09 13:19:16.511,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2469,"listNegative()",OK
2021-08-09 13:19:27.843,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3308,"[1] recordIndex=0, author=David, text=a, info=null",null
2021-08-09 13:19:31.397,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3334,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",null
2021-08-09 13:19:35.017,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3388,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",null
2021-08-09 13:19:37.029,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1788,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-08-09 13:19:39.063,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1829,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-08-09 13:19:41.103,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1836,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-08-09 13:19:43.115,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1801,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-08-09 13:19:45.168,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1852,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-08-09 13:19:47.199,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1825,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-08-09 13:19:58.097,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3102,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2023/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-08-09 13:20:00.717,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,2399,"[2] index=1, title=Create PlanService, executionStart=2021/02/13 19:39, executionEnd=2022/06/14 19:39, workload=20.5, description=Crear controller of task entity, link=https://github.com/task1",Expected value 'Crear controller of task entity' in attribute 4 of record 1, but found 'Create controller of task entity'
2021-08-09 13:20:04.057,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3120,"[3] index=2, title=Create PlanRepository, executionStart=2021/02/13 19:39, executionEnd=2022/02/14 19:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",OK
2021-08-09 13:20:05.326,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1030,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-08-09 13:20:07.951,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2427,"listNegative()",OK
2021-08-09 13:20:16.27,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,501,"[1] index=29, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2023/06/22 20:00, workload=50, description=Montar nueva web para el colegio, link=https://github.com/task1",Expected value '50' in input box 'workload', but '50.0' was found
2021-08-09 13:20:16.689,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,217,"showNegative()",OK
2021-08-09 13:20:30.795,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6201,"[1] recordIndex=0, password=manag3r, confirmation=manag3r, name=John, surname=García, email=john@us.es",OK
2021-08-09 13:20:37.153,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6153,"[2] recordIndex=1, password=manag3r, confirmation=manag3r, name=Manuel Ramón, surname=Benítez López, email=juan@engineer.com",OK
2021-08-09 13:20:41.589,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4227,"[1] recordIndex=0, password=null, confirmation=null, name=null, surname=null, email=null",OK
2021-08-09 13:20:46.111,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4299,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-08-09 13:21:00.228,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,6321,"managerAccountCreatePositive()",OK
2021-08-09 13:21:00.697,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,232,"managerAccountCreateNegative()",OK
2021-08-09 13:21:13.046,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4561,"[1] index=0, id=44, word=sex",OK
2021-08-09 13:21:17.87,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4620,"[2] index=1, id=45, word=sexo",OK
2021-08-09 13:21:22.66,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4583,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 13:21:23.112,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,235,"[1] index=0, id=44, word=sex",OK
2021-08-09 13:21:23.613,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,274,"[2] index=1, id=45, word=sexo",OK
2021-08-09 13:21:24.081,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,234,"[3] index=10, id=54, word=millón de dolares",OK
2021-08-09 13:21:38.884,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6388,"[1] recordIndex=0, threshold=0.0",OK
2021-08-09 13:21:45.584,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6461,"[2] recordIndex=0, threshold=10.0",OK
2021-08-09 13:21:52.231,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6433,"[3] recordIndex=0, threshold=100.0",OK
2021-08-09 13:21:57.949,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5513,"[1] recordIndex=0, threshold=null",OK
2021-08-09 13:22:03.701,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5550,"[2] recordIndex=1, threshold=-12",OK
2021-08-09 13:22:09.45,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5546,"[3] recordIndex=2, threshold=120",OK
2021-08-09 13:22:29.246,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12040,"[1] recordIndex=11, word=melocoton",OK
2021-08-09 13:22:41.443,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,11990,"[2] recordIndex=12, word=sandia",OK
2021-08-09 13:22:53.639,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,11952,"[3] recordIndex=13, word=caballo",OK
2021-08-09 13:22:58.578,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,4732,"[1] recordIndex=0, word=sex",OK
2021-08-09 13:23:03.511,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,4712,"createBlankNegative()",OK
2021-08-09 13:23:15.811,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,4424,"[1] word=sex",OK
2021-08-09 13:23:16.266,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,248,"deleteNegative()",OK
2021-08-09 13:23:28.642,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4550,"[1] index=0, threshold=10.0",OK
2021-08-09 13:23:29.083,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,224,"showNegative()",OK
2021-08-09 13:23:42.486,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5482,"[1] recordIndex=0, word=se",OK
2021-08-09 13:23:47.336,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4647,"[1] recordIndex=0, word=null",OK
2021-08-09 13:23:52.157,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4614,"[2] recordIndex=1, word=sexo",OK
2021-08-09 13:24:03.297,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3228,"[1] index=0, word=sex",OK
2021-08-09 13:24:06.764,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3262,"[2] index=1, word=sexo",OK
2021-08-09 13:24:10.18,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3202,"[3] index=10, word=millón de dolares",OK
2021-08-09 13:24:10.599,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,225,"listNegative()",OK
2021-08-09 13:24:21.767,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3231,"[1] index=0, threshold=10.0",OK
2021-08-09 13:24:24.452,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2482,"listNegative()",OK
2021-08-09 13:24:35.294,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,2870,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 13:25:07.975,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,32460,"showNegative()",Action didn't result in panic
2021-08-09 13:25:20.718,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4782,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-08-09 13:25:24.151,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3210,"[2] index=1, title=Create TaskRepository, executionStart=2020/03/13 19:39, executionEnd=2020/03/14 19:39, workload=22.5, description=Create repository of task entity, link=https://github.com/task4",Expected value 'Create TaskRepository' in attribute 0 of record 1, but found 'Entidad Plan'
2021-08-09 13:25:27.615,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3225,"[3] index=2, title=Create TaskView, executionStart=2020/02/13 19:39, executionEnd=2020/02/14 19:39, workload=21.3, description=Create view of task entity, link=https://github.com/task3",Expected value 'Create TaskView' in attribute 0 of record 2, but found 'Vistas de la entidad Plan'
2021-08-09 13:25:28.073,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,232,"listNegative()",OK
2021-08-09 13:25:41.869,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5885,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-08-09 13:25:47.976,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,5890,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-08-09 13:25:50.91,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2715,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-08-09 13:25:53.81,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2668,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-08-09 13:25:56.687,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2671,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-08-09 13:25:59.294,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2397,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-08-09 13:26:10.532,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,3222,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=11 tasks, nonfinishedtasks=7 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=1538.36 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=10224.0 hours.minutes, executionperioddeviation=2312.54 hours.minutes",Expected value '11 tasks' in input box 'numberOfFinishedTasks', but '12 tasks' was found
2021-08-09 13:26:11.001,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,237,"showNegative()",OK
